review_id,reviewer,stars,date,text
ChdDSUhNMG9nS0VJQ0FnSUM3MGQtWTVRRRAB,Sergey Vladimirov,4 stars,a year ago,"A bit too much msg in the food, otherwise very satisfied! Fresh ingredients and big variety with a wide choice of cooking styles Service Dine in Meal type Dinner Price per person $10–20 Food: 4 Service: 5 Atmosphere: 5

Service: Dine in
Meal type: Dinner
Price per person: $10–20
Food: 4
Service: 5
Atmosphere: 5"
ChZDSUhNMG9nS0VJQ0FnSURidGVhQ0NREAE,Haocheng Zhou,1 star,a year ago,"Wrong delivery with either wrong dish or wrong customer or missing items. I’ve been very tolerant towards it but after the fourth time I’m not gonna keep it away from the customers. This store is just ridiculous and not responsible at all on all levels. How do you mess up someone’s order 4 times in a roll? I need to get lottery or something. The food quality and taste is less than okay as well, I only order from them cuz they are close to where I live and delivery can be fast. Not that they are delicious or cheap at all. Just a waste of money to go there or order form them. The one time I’m at there store they forced me to order from a delivery platform while I AM PHYSICALLY IN THE STORE! Just worst experience and customer service ever. Service Delivery Meal type Lunch Price per person $50–100 Food: 1 Service: 1 Atmosphere: 1

Service: Delivery
Meal type: Lunch
Price per person: $50–100
Food: 1
Service: 1
Atmosphere: 1"
ChZDSUhNMG9nS0VJQ0FnSURiOGVyclVREAE,Elaine,5 stars,a year ago,"Staff were nice Food: 5 Service: 5 Atmosphere: 5

Food: 5
Service: 5
Atmosphere: 5"
ChZDSUhNMG9nS0VJQ0FnSUNid0w2MFZREAE,Hoon Lee,5 stars,a year ago,"So delicious Food: 5 Service: 5 Atmosphere: 5

Food: 5
Service: 5
Atmosphere: 5"
ChdDSUhNMG9nS0VJQ0FnSURybDktUW1nRRAB,Homo Sapiens,5 stars,a year ago,"Food: 5
Service: 5
Atmosphere: 5"
ChdDSUhNMG9nS0VJQ0FnSUNMazd2UnZRRRAB,Luca SC,1 star,a year ago,"closed for safe and health issue by CDPH since 6/21 2024 Food: 3 Service: 3 Atmosphere: 3

Food: 3
Service: 3
Atmosphere: 3"
ChdDSUhNMG9nS0VJQ0FnSUNMOXV1MnJBRRAB,Alicee Lee,5 stars,a year ago,
ChZDSUhNMG9nS0VJQ0FnSUNMOW91Z0t3EAE,Justin Lee,5 stars,a year ago,"Service: Dine in
Food: 5
Service: 5
Atmosphere: 5"
ChdDSUhNMG9nS0VJQ0FnSUNMMklfdWhRRRAB,Nam Kyle (不是你的南),3 stars,a year ago,"It's actually delicious, but not as delicious as Zhang Liang Malatang Service Delivery Meal type Lunch Price per person $20–30 Food: 3 Service: 3 Atmosphere: 3 Recommended dishes

Service: Delivery
Meal type: Lunch
Price per person: $20–30
Food: 3
Service: 3
Atmosphere: 3
Recommended dishes"
ChdDSUhNMG9nS0VJQ0FnSUR6dDdUNmhRRRAB,Xudong Zhang,1 star,a year ago,"When YGF first opened, the quality was good. I went there today and the quality dropped dramatically. We ordered two, one is tomato soup base tasted much lighter. Mine was not even cooked, some food
were hard and tasted raw. Will not come again. Service Dine in Meal type Dinner Price per person $20–30 Food: 1 Service: 1 Atmosphere: 1

Service: Dine in
Meal type: Dinner
Price per person: $20–30
Food: 1
Service: 1
Atmosphere: 1"
ChdDSUhNMG9nS0VJQ0FnSURUaGNTd29nRRAB,Molynn Onn,5 stars,a year ago,"All I have to say is the beef broth was delicious!!!! Service Dine in Price per person $20–30 Food: 5 Service: 5 Atmosphere: 5 Recommended dishes

Service: Dine in
Price per person: $20–30
Food: 5
Service: 5
Atmosphere: 5
Recommended dishes"
ChZDSUhNMG9nS0VJQ0FnSURUNXJLalNnEAE,Thomas Zhang,5 stars,a year ago,
ChdDSUhNMG9nS0VJQ0FnSURUaHBDcWd3RRAB,Phuong Hang Bui,5 stars,a year ago,"Food: 5
Service: 4
Atmosphere: 4"
ChdDSUhNMG9nS0VJQ0FnSUNUMzh2Um5RRRAB,Ash Wang,5 stars,a year ago,"Different options of food to add to the soup! Price is based on weight! Very good option. I ordered $18 and share it with my partner Service Dine in Meal type Lunch Price per person $10–20 Food: 5 Service: 5 Atmosphere: 5

Service: Dine in
Meal type: Lunch
Price per person: $10–20
Food: 5
Service: 5
Atmosphere: 5"
ChZDSUhNMG9nS0VJQ0FnSUNEMzV5M1pnEAE,Haoxiang Xu,5 stars,Edited a year ago,"Delicious！ Food: 5 Service: 5 Atmosphere: 5

Food: 5
Service: 5
Atmosphere: 5"
ChdDSUhNMG9nS0VJQ0FnSURqamY2bTlBRRAB,Shulei Wu,5 stars,a year ago,"Nice! Food: 5 Service: 5 Atmosphere: 5

Food: 5
Service: 5
Atmosphere: 5"
ChdDSUhNMG9nS0VJQ0FnSURqamI3YjhnRRAB,Yu Wi,5 stars,a year ago,"Service: Dine in
Meal type: Dinner
Price per person: $20–30
Food: 5
Service: 5
Atmosphere: 5
Recommended dishes"
ChZDSUhNMG9nS0VJQ0FnSURqamZ5aVB3EAE,chongkai yan,5 stars,a year ago,"Food: 5
Service: 5
Atmosphere: 5"
ChdDSUhNMG9nS0VJQ0FnSURqamJ6YTN3RRAB,Yan Cui,5 stars,a year ago,
ChdDSUhNMG9nS0VJQ0FnSURqMWFTWjFRRRAB,Long Yang,5 stars,a year ago,"Small restaurant with fantastic food! Malatang has been popular in China for years. I am very happy to see it also thriving in the US now. Limited space inside, but with fast turnover. So the waiting time is short. Also a limited parking lot so come early. Service Dine in Meal type Dinner Price per person $20–30 Food: 5 Service: 5 Atmosphere: 5 Recommended dishes Recommendation for vegetarians Highly recommend Vegetarian offerings Large vegetarian selection Vegetarian options It's a self-serving mode, so choose the large amounts of veggies you like. Parking space Plenty of parking Parking options Free parking lot, Free street parking, Paid street parking Parking Come before 5:30 pm if you want to park  right in front of the restaurant.

Service: Dine in
Meal type: Dinner
Price per person: $20–30
Food: 5
Service: 5
Atmosphere: 5
Recommended dishes
Recommendation for vegetarians: Highly recommend
Vegetarian offerings: Large vegetarian selection
Vegetarian options: It's a self-serving mode, so choose the large amounts of veggies you like.
Parking space: Plenty of parking
Parking options: Free parking lot, Free street parking, Paid street parking
Parking: Come before 5:30 pm if you want to park  right in front of the restaurant."
ChdDSUhNMG9nS0VJQ0FnSURqNGZibTRnRRAB,Yiwen Zhang,5 stars,a year ago,"Service: Dine in
Meal type: Dinner
Food: 5
Service: 5
Atmosphere: 5"
ChZDSUhNMG9nS0VJQ0FnSURqNGZhMGRREAE,Yining Chen,5 stars,a year ago,"Food: 5
Service: 5
Atmosphere: 5"
ChdDSUhNMG9nS0VJQ0FnSURqbXJxWWxnRRAB,Heidi Hou,2 stars,a year ago,
ChdDSUhNMG9nS0VJQ0FnSUNqNi1ES21RRRAB,m P (kc),5 stars,a year ago,I like it and I bet Jack’s reading this comment now 🦕 …
ChZDSUhNMG9nS0VJQ0FnSUNqdzdfbUVnEAE,Zac (Wenzi),5 stars,a year ago,"It was lively and the ingredients were fresh. They even had fried eggs, and they were by the weight, which was a steal. The spicy hot pot was rich and delicious. I think I could have ordered medium spicy for a more satisfying experience. The condiment station was self-service, which was awesome! Service Take out Meal type Dinner Price per person $20–30 Food: 5 Service: 5 Atmosphere: 5 Parking space Somewhat difficult to find parking Parking options Free parking lot

Service: Take out
Meal type: Dinner
Price per person: $20–30
Food: 5
Service: 5
Atmosphere: 5
Parking space: Somewhat difficult to find parking
Parking options: Free parking lot"
ChZDSUhNMG9nS0VJQ0FnSUNqZzYtNWZnEAE,jr l,5 stars,a year ago,
ChdDSUhNMG9nS0VJQ0FnSUNqZ19lM3lnRRAB,Kendrick Xu,5 stars,a year ago,"The taste is good and the amount of rice is quite large Service Dine in Food: 5 Service: 5 Atmosphere: 5

Service: Dine in
Food: 5
Service: 5
Atmosphere: 5"
ChZDSUhNMG9nS0VJQ0FnSUNqeWZLR1RREAE,Sarina Li,1 star,a year ago,"Came here at 10pm, waited 30 minutes after ordering, the food was not mine, had to be re-ordered. At the same time a homeless man came in and stole the cell phone from the table next to me. The condiment table was very dirty. The re-ordered food was missing something. Will never come again."
ChZDSUhNMG9nS0VJQ0FnSUNqaHVLYUVnEAE,Kaelyn Cho,5 stars,a year ago,
ChZDSUhNMG9nS0VJQ0FnSUNqNm9ENUpREAE,刘书睿,5 stars,a year ago,"Tailor service is very good! Food: 5 Service: 5 Atmosphere: 5

Food: 5
Service: 5
Atmosphere: 5"
ChdDSUhNMG9nS0VJQ0FnSUNqcXJtRV9BRRAB,Richard Ru,5 stars,a year ago,"Food: 5
Service: 5
Atmosphere: 5"
ChdDSUhNMG9nS0VJQ0FnSUNqcXZIQWx3RRAB,WR T,5 stars,a year ago,"Soup base were rich in flavor. Variety choices of ingredients to add to the soup. Service Dine in Meal type Dinner Price per person $10–20 Food: 5 Service: 5 Atmosphere: 5 Parking options Free parking lot

Service: Dine in
Meal type: Dinner
Price per person: $10–20
Food: 5
Service: 5
Atmosphere: 5
Parking options: Free parking lot"
ChdDSUhNMG9nS0VJQ0FnSUNqeXVlUHV3RRAB,jiaying zhou,5 stars,a year ago,"good Food: 5 Service: 5 Atmosphere: 5

Food: 5
Service: 5
Atmosphere: 5"
ChZDSUhNMG9nS0VJQ0FnSUNqeXQ3UEhBEAE,Grace Ouyang,5 stars,a year ago,"Spacious, clean, good lighting, fresh food…a very nice setup especially considering the little plaza it’s in Service Take out Meal type Lunch Price per person $20–30 Food: 5 Service: 5 Atmosphere: 5

Service: Take out
Meal type: Lunch
Price per person: $20–30
Food: 5
Service: 5
Atmosphere: 5"
ChdDSUhNMG9nS0VJQ0FnSUNqeXRLSmlnRRAB,oe今天不脱发 z,1 star,a year ago,"I came home from eating tomato flavored malatang last night and threw up within 20 minutes. Seriously suspect food hygiene issues. Still continued to vomit the next afternoon, even with water. Please don't risk food poisoning at this restaurant. Service Dine in Meal type Dinner Price per person $20–30 Food: 1 Service: 1 Atmosphere: 1

Service: Dine in
Meal type: Dinner
Price per person: $20–30
Food: 1
Service: 1
Atmosphere: 1"
ChZDSUhNMG9nS0VJQ0FnSUNqZ3ZPUElBEAE,Haram Shin,5 stars,a year ago,"Service: Dine in
Meal type: Dinner
Price per person: $20–30
Food: 5
Service: 5
Atmosphere: 5
Recommended dishes: Spicy Miso Ramen"
ChZDSUhNMG9nS0VJQ0FnSUNqZ3JPVEZBEAE,Juel Park,5 stars,a year ago,"Service: Dine in
Meal type: Dinner
Price per person: $10–20
Food: 5
Service: 5
Atmosphere: 5"
ChdDSUhNMG9nS0VJQ0FnSUNqZ3JQNS1RRRAB,Jason Cho,5 stars,a year ago,"Good food Food: 5 Service: 5 Atmosphere: 5

Food: 5
Service: 5
Atmosphere: 5"
ChZDSUhNMG9nS0VJQ0FnSUNqZ3VQOFRnEAE,Sarah Kim,5 stars,a year ago,"Service: Dine in
Meal type: Dinner
Price per person: $10–20"
ChdDSUhNMG9nS0VJQ0FnSUNqZ3VQSWhBRRAB,Justin Kim,5 stars,a year ago,
ChdDSUhNMG9nS0VJQ0FnSUNqZ29QODFRRRAB,Seung,5 stars,a year ago,So good wow
ChdDSUhNMG9nS0VJQ0FnSUNqZ28zMjZ3RRAB,Richard Shin,5 stars,a year ago,"So good Food: 5

Food: 5"
ChdDSUhNMG9nS0VJQ0FnSUNqX0xHaTZnRRAB,QIANYUN WANG,5 stars,a year ago,"Great! Food: 5 Service: 5 Atmosphere: 5

Food: 5
Service: 5
Atmosphere: 5"
ChZDSUhNMG9nS0VJQ0FnSUNqX09HT09BEAE,Shelly Wang,5 stars,a year ago,"The food is delicious! Clean and good environment. Recommend! Service Dine in Meal type Dinner Price per person $20–30 Food: 5 Service: 5 Atmosphere: 5

Service: Dine in
Meal type: Dinner
Price per person: $20–30
Food: 5
Service: 5
Atmosphere: 5"
ChZDSUhNMG9nS0VJQ0FnSUNqLU9yS0RnEAE,steve cao,5 stars,a year ago,"Food: 5
Service: 5
Atmosphere: 5"
ChdDSUhNMG9nS0VJQ0FnSUNqaUp1V2tnRRAB,Hoon Lee,5 stars,a year ago,So delicious
ChZDSUhNMG9nS0VJQ0FnSUNqc0phTlpREAE,Charles W,2 stars,a year ago,"Came here a few times. First time experiencing this. I ordered to-go and the cashier forgot the rice I paid for. I asked if he could get me some rice and he did but when filled he smashed the rice cooker down extremely hard and loud, can sense his annoyance at my request. Very rude. Food: 5 Service: 1 Atmosphere: 4

Food: 5
Service: 1
Atmosphere: 4"
ChdDSUhNMG9nS0VJQ0FnSUREci16dF9RRRAB,Gautami L.,5 stars,a year ago,"Service: Dine in
Meal type: Dinner
Price per person: $20–30
Food: 5
Service: 3
Atmosphere: 4"
ChZDSUhNMG9nS0VJQ0FnSUREcDRMUVNREAE,camellia Hu,5 stars,a year ago,"The environment is very nice, and it's fully self-service, so it's not too crowded. The food is delicious, and you can even grab a late-night snack after playing games. I come three or four times a week, and the front desk guy is very nice and the service is excellent. Service Dine in Meal type Dinner Price per person $20–30 Food: 5 Service: 5 Atmosphere: 5

Service: Dine in
Meal type: Dinner
Price per person: $20–30
Food: 5
Service: 5
Atmosphere: 5"
ChZDSUhNMG9nS0VJQ0FnSUREc1lmN1BnEAE,Ian Wang,3 stars,a year ago,"Food and ppl are nice but they can definitely do better in dishwashing. It was always oily and I’ve been reporting it for a few times Food: 5 Service: 5 Atmosphere: 2

Food: 5
Service: 5
Atmosphere: 2"
ChdDSUhNMG9nS0VJQ0FnSUREa2JhXzZnRRAB,Jerry Jin,5 stars,a year ago,
ChdDSUhNMG9nS0VJQ0FnSUREeU1tZDJnRRAB,Haobin Ying,5 stars,Edited a year ago,
ChZDSUhNMG9nS0VJQ0FnSUREbUxlR1FREAE,Ziyang Liu,5 stars,a year ago,"Great experience. Recommended! Service Take out Meal type Dinner Food: 5 Service: 5 Atmosphere: 5

Service: Take out
Meal type: Dinner
Food: 5
Service: 5
Atmosphere: 5"
ChdDSUhNMG9nS0VJQ0FnSUREbU42amxnRRAB,Aoru Xie,5 stars,a year ago,
ChdDSUhNMG9nS0VJQ0FnSUREbU9MeWtnRRAB,천승준,5 stars,a year ago,
ChZDSUhNMG9nS0VJQ0FnSUREbUtLZ2V3EAE,ukgun Hwang,5 stars,a year ago,Service: Dine in
ChZDSUhNMG9nS0VJQ0FnSUREbU1MZlZREAE,Leo Hou,5 stars,a year ago,
ChdDSUhNMG9nS0VJQ0FnSURENlBfajJnRRAB,Caroline Yan,5 stars,a year ago,"tasty! Food: 5

Food: 5"
ChZDSUhNMG9nS0VJQ0FnSURENkp1UkxBEAE,Mike Zhou,5 stars,a year ago,"Give u the taste u want. Food: 5 Service: 5 Atmosphere: 5

Food: 5
Service: 5
Atmosphere: 5"
ChdDSUhNMG9nS0VJQ0FnSURENk1Tb2lRRRAB,Xiaojing Yang,5 stars,a year ago,"Food: 5
Service: 5
Atmosphere: 5"
ChZDSUhNMG9nS0VJQ0FnSURENk1qOVlBEAE,Susie Liang,5 stars,a year ago,"amazing broth and a wide variety of food! Food: 5 Service: 5 Atmosphere: 5

Food: 5
Service: 5
Atmosphere: 5"
ChZDSUhNMG9nS0VJQ0FnSURENk1qOVRBEAE,Xuekai Liu,5 stars,a year ago,"Food: 5
Service: 5
Atmosphere: 5"
ChZDSUhNMG9nS0VJQ0FnSURENkxDaWRnEAE,Jeremy Han,5 stars,a year ago,
ChdDSUhNMG9nS0VJQ0FnSUREcU0tZWtRRRAB,Yige Huang,5 stars,a year ago,"Food: 5
Service: 5
Atmosphere: 5"
ChZDSUhNMG9nS0VJQ0FnSUREcU5lLWVnEAE,Haoran Ma,5 stars,a year ago,"Food: 5
Service: 5
Atmosphere: 5"
ChZDSUhNMG9nS0VJQ0FnSUREcUpmbk5BEAE,Yang Qian,5 stars,a year ago,"Very nice taste! Recommend Food: 5 Service: 5 Atmosphere: 5

Food: 5
Service: 5
Atmosphere: 5"
ChdDSUhNMG9nS0VJQ0FnSUREcU1xSDJnRRAB,Billy Cao,5 stars,a year ago,"Service: Dine in
Meal type: Dinner
Price per person: $20–30
Food: 5
Service: 5
Atmosphere: 5"
ChZDSUhNMG9nS0VJQ0FnSUREeUotLUhBEAE,Sitong Chen,5 stars,a year ago,"I loved eating Yang Guofu in China, but I didn't expect to miss Yang Guofu abroad! ! The store is bustling with business and the food is super delicious! I love it and will come again and again😋😋😋😋😋😋😋😋 Service Dine in Meal type Dinner Price per person $20–30 Food: 5 Service: 5 Atmosphere: 5

Service: Dine in
Meal type: Dinner
Price per person: $20–30
Food: 5
Service: 5
Atmosphere: 5"
ChZDSUhNMG9nS0VJQ0FnSUREeU9mUmFnEAE,Andy C,5 stars,a year ago,"Food: 5
Service: 5
Atmosphere: 5"
ChdDSUhNMG9nS0VJQ0FnSUREeUtlMXZ3RRAB,Shuhan Cao,5 stars,a year ago,
ChZDSUhNMG9nS0VJQ0FnSUREeU1lV0JnEAE,yanbo yang,5 stars,a year ago,"Food: 5
Service: 5
Atmosphere: 5"
ChZDSUhNMG9nS0VJQ0FnSUREeUllcVNBEAE,Ada Lovelace,5 stars,a year ago,"Service: Take out
Price per person: $30–50
Food: 5
Service: 5
Atmosphere: 5"
ChZDSUhNMG9nS0VJQ0FnSUREeUpQcmR3EAE,Miryam Huang,5 stars,a year ago,"Food: 5
Service: 5
Atmosphere: 5"
ChdDSUhNMG9nS0VJQ0FnSUREeU9QcmxRRRAB,Xinyu Mao,5 stars,a year ago,"Food: 5
Service: 5"
ChZDSUhNMG9nS0VJQ0FnSUREeUszYkp3EAE,Xianfeng Zhu,5 stars,a year ago,"Food: 5
Service: 5
Atmosphere: 5"
ChZDSUhNMG9nS0VJQ0FnSUREeU0zUmVBEAE,Tianao Zeng,5 stars,a year ago,"Food: 5
Service: 5
Atmosphere: 5"
ChdDSUhNMG9nS0VJQ0FnSUREeUkzcjF3RRAB,Nailao Song,5 stars,a year ago,
ChdDSUhNMG9nS0VJQ0FnSUREeUtYWDdnRRAB,Chien-Yun Li,5 stars,a year ago,"Food: 5
Service: 5
Atmosphere: 5"
ChZDSUhNMG9nS0VJQ0FnSUREeUlXQ1JBEAE,Mika Ho,5 stars,a year ago,
ChZDSUhNMG9nS0VJQ0FnSUNEZzRtN0ZBEAE,tom Yang,5 stars,Edited a year ago,"Food: 5
Service: 5
Atmosphere: 5"
ChZDSUhNMG9nS0VJQ0FnSUREeUxIMVdnEAE,Yuhan Hu,5 stars,a year ago,"Delicious!! Come and eat Service Dine in Meal type Dinner Price per person $20–30 Food: 5 Service: 5 Atmosphere: 5

Service: Dine in
Meal type: Dinner
Price per person: $20–30
Food: 5
Service: 5
Atmosphere: 5"
ChdDSUhNMG9nS0VJQ0FnSUREeUthYTJRRRAB,Tina Li,5 stars,a year ago,"Great!! Will come again! Food: 5 Service: 5 Atmosphere: 5

Food: 5
Service: 5
Atmosphere: 5"
ChdDSUhNMG9nS0VJQ0FnSUREeU1hSDh3RRAB,Riley Ye,5 stars,a year ago,"I like it a lot! Food: 5 Service: 5 Atmosphere: 5

Food: 5
Service: 5
Atmosphere: 5"
ChdDSUhNMG9nS0VJQ0FnSUREeUxUUzNnRRAB,Ryan Yang,5 stars,a year ago,"Authentic Chinese food that I used to eat a lot when I was in China. Glad it opened here! Service Take out Meal type Dinner Price per person $20–30 Food: 5 Service: 5 Atmosphere: 5

Service: Take out
Meal type: Dinner
Price per person: $20–30
Food: 5
Service: 5
Atmosphere: 5"
ChZDSUhNMG9nS0VJQ0FnSUREeUpTWlZ3EAE,Ray Chen,5 stars,a year ago,"Perfect! Service Dine in Meal type Dinner Price per person $30–50 Food: 5 Service: 5 Atmosphere: 5

Service: Dine in
Meal type: Dinner
Price per person: $30–50
Food: 5
Service: 5
Atmosphere: 5"
ChdDSUhNMG9nS0VJQ0FnSUREeUppeGdRRRAB,Cathy He,5 stars,a year ago,"Nice food, friendly service, love it! Food: 5 Service: 5 Atmosphere: 5

Food: 5
Service: 5
Atmosphere: 5"
ChZDSUhNMG9nS0VJQ0FnSUREeUppU1BBEAE,Haoyun Li,5 stars,a year ago,"Really good taste and service!! Service Dine in Meal type Dinner Price per person $10–20 Food: 5 Service: 5 Atmosphere: 5

Service: Dine in
Meal type: Dinner
Price per person: $10–20
Food: 5
Service: 5
Atmosphere: 5"
ChdDSUhNMG9nS0VJQ0FnSUREaU8zUHJ3RRAB,Sa Cha,5 stars,a year ago,"Food: 5
Service: 5
Atmosphere: 5"
ChdDSUhNMG9nS0VJQ0FnSUREaUkyNG93RRAB,Candice Chen,5 stars,a year ago,
ChZDSUhNMG9nS0VJQ0FnSUREaUkzWUR3EAE,garliceggplanti,5 stars,a year ago,
ChdDSUhNMG9nS0VJQ0FnSUREaUtXMzZBRRAB,Hu William,5 stars,a year ago,"Service: Dine in
Meal type: Lunch
Price per person: $20–30
Food: 5
Service: 5
Atmosphere: 5"
ChdDSUhNMG9nS0VJQ0FnSUREaUtXRnF3RRAB,Gary Mao,5 stars,a year ago,"It is a great place to dine in. The food is fantastic! Food: 5 Service: 5 Atmosphere: 5

Food: 5
Service: 5
Atmosphere: 5"
ChdDSUhNMG9nS0VJQ0FnSUREaVBHWjN3RRAB,Jackson Ou Yang,5 stars,a year ago,
ChdDSUhNMG9nS0VJQ0FnSUREOEotMHBnRRAB,Rick Ye,5 stars,a year ago,
ChZDSUhNMG9nS0VJQ0FnSUREOEp2bmFnEAE,Ronzi and her google,5 stars,a year ago,"Clean and good location environment, variety foods, easy parking. Will definitely come back next time. Service Dine in Meal type Lunch Price per person $20–30 Food: 5 Service: 5 Atmosphere: 5

Service: Dine in
Meal type: Lunch
Price per person: $20–30
Food: 5
Service: 5
Atmosphere: 5"
ChdDSUhNMG9nS0VJQ0FnSUREOE9yUTF3RRAB,Fiona Zhang,5 stars,a year ago,"The taste is authentic and delicious 😋 Service Dine in Meal type Lunch Price per person $20–30 Food: 5 Service: 5 Atmosphere: 5

Service: Dine in
Meal type: Lunch
Price per person: $20–30
Food: 5
Service: 5
Atmosphere: 5"
ChZDSUhNMG9nS0VJQ0FnSUREd0o2Rk9nEAE,Shangxiong Zhang,5 stars,a year ago,"tasty Food: 5 Service: 5 Atmosphere: 5

Food: 5
Service: 5
Atmosphere: 5"
ChdDSUhNMG9nS0VJQ0FnSUREd09pbDR3RRAB,Yue Liu,5 stars,a year ago,"Food: 5
Service: 5
Atmosphere: 5"
ChZDSUhNMG9nS0VJQ0FnSUREd09qYURnEAE,Hanks Han,5 stars,a year ago,"Food: 5
Service: 5
Atmosphere: 5"
ChZDSUhNMG9nS0VJQ0FnSUREZ0p2VFJnEAE,Drew Lee,5 stars,a year ago,"good bro trust me Meal type Dinner Price per person $30–50 Food: 5 Service: 5 Atmosphere: 5

Meal type: Dinner
Price per person: $30–50
Food: 5
Service: 5
Atmosphere: 5"
ChZDSUhNMG9nS0VJQ0FnSUREZ091OFFBEAE,Lobo Gao,5 stars,a year ago,"Food: 5
Service: 5
Atmosphere: 5"
ChZDSUhNMG9nS0VJQ0FnSUREZ0t2RFBBEAE,Shuaikun He,5 stars,a year ago,"Food: 5
Service: 5
Atmosphere: 5"
ChdDSUhNMG9nS0VJQ0FnSUREZ1BPUTNRRRAB,Zeng Shawn,5 stars,a year ago,
ChdDSUhNMG9nS0VJQ0FnSUREZ1B6eHlBRRAB,Yuxuan Liu,5 stars,a year ago,"Very good food Food: 5 Service: 5 Atmosphere: 5

Food: 5
Service: 5
Atmosphere: 5"
ChdDSUhNMG9nS0VJQ0FnSUNEX19Qem9RRRAB,yang tianhao,5 stars,a year ago,"tasty Food: 5 Service: 5 Atmosphere: 5

Food: 5
Service: 5
Atmosphere: 5"
ChZDSUhNMG9nS0VJQ0FnSUNEXzczb0F3EAE,Hongzheng Chen,5 stars,a year ago,
ChZDSUhNMG9nS0VJQ0FnSUNEXzYyVVdREAE,Michael Kim,5 stars,a year ago,"Service: Dine in
Food: 5
Service: 5
Atmosphere: 5"
ChZDSUhNMG9nS0VJQ0FnSUNEXzgyWUhBEAE,Seung Hoon Lee,5 stars,a year ago,So good wow
ChdDSUhNMG9nS0VJQ0FnSUNEX19XT253RRAB,Yun Liu,5 stars,a year ago,"Service: Take out
Meal type: Dinner
Price per person: $30–50
Food: 5
Service: 5
Atmosphere: 5"
ChdDSUhNMG9nS0VJQ0FnSUNEX19YdTFBRRAB,Xinyi Xiang,5 stars,a year ago,"Good！ Food: 5 Service: 5 Atmosphere: 5

Food: 5
Service: 5
Atmosphere: 5"
ChdDSUhNMG9nS0VJQ0FnSUNEX19taXVRRRAB,JoannaZ,5 stars,a year ago,"tasty Food: 5 Service: 5 Atmosphere: 5

Food: 5
Service: 5
Atmosphere: 5"
ChZDSUhNMG9nS0VJQ0FnSUNEX19tSVJREAE,田鑫烨,5 stars,a year ago,"Delicious Service Dine in Meal type Dinner Price per person $20–30 Food: 5 Service: 5 Atmosphere: 5

Service: Dine in
Meal type: Dinner
Price per person: $20–30
Food: 5
Service: 5
Atmosphere: 5"
ChZDSUhNMG9nS0VJQ0FnSUNEXzhtbURREAE,Yanmin Chen,5 stars,a year ago,"Food: 5
Service: 5
Atmosphere: 5"
ChZDSUhNMG9nS0VJQ0FnSUNEX19HVExnEAE,Angela Han,5 stars,a year ago,"very delicious and well-priced! Service Dine in Meal type Dinner Price per person $20–30

Service: Dine in
Meal type: Dinner
Price per person: $20–30"
ChdDSUhNMG9nS0VJQ0FnSUNEXzlMRHh3RRAB,Jimmy “Jimmy” C,5 stars,a year ago,
ChZDSUhNMG9nS0VJQ0FnSUNEX195OVpREAE,雾撞山野,5 stars,a year ago,"Delicious 😋 Food: 5 Service: 5 Atmosphere: 5

Food: 5
Service: 5
Atmosphere: 5"
ChdDSUhNMG9nS0VJQ0FnSUNEX195aXZRRRAB,Xiao Bai,5 stars,a year ago,"good Food: 5 Service: 5 Atmosphere: 5

Food: 5
Service: 5
Atmosphere: 5"
ChZDSUhNMG9nS0VJQ0FnSUNEXzR6eElBEAE,Xiao L,5 stars,a year ago,"good food loveeeee it👍🏻 Service Dine in Meal type Dinner Price per person $20–30 Food: 5 Service: 5 Atmosphere: 5 Parking space Plenty of parking Parking options Free parking lot

Service: Dine in
Meal type: Dinner
Price per person: $20–30
Food: 5
Service: 5
Atmosphere: 5
Parking space: Plenty of parking
Parking options: Free parking lot"
ChdDSUhNMG9nS0VJQ0FnSUNEXzlTUTZ3RRAB,wu hui,5 stars,a year ago,"The dishes are good and taste great Service Dine in Meal type Dinner Price per person $20–30 Food: 5 Service: 5 Atmosphere: 5

Service: Dine in
Meal type: Dinner
Price per person: $20–30
Food: 5
Service: 5
Atmosphere: 5"
ChZDSUhNMG9nS0VJQ0FnSUNEdjhlNlRREAE,zhang miao,5 stars,a year ago,
ChZDSUhNMG9nS0VJQ0FnSUNEdl92cEtBEAE,Projectw Xavier,5 stars,a year ago,"Good Food: 5 Service: 5 Atmosphere: 5

Food: 5
Service: 5
Atmosphere: 5"
ChZDSUhNMG9nS0VJQ0FnSUNEdl91T2VREAE,Cynthia Tian,5 stars,a year ago,"Nice food Price per person $10–20 Food: 5 Service: 5 Atmosphere: 5

Price per person: $10–20
Food: 5
Service: 5
Atmosphere: 5"
ChZDSUhNMG9nS0VJQ0FnSUNEdjV1Q0VBEAE,Jocelyn Liu,5 stars,a year ago,"I've been here a few times and the food is always good. Meal type Dinner Price per person $20–30 Food: 5 Service: 5 Atmosphere: 5

Meal type: Dinner
Price per person: $20–30
Food: 5
Service: 5
Atmosphere: 5"
ChZDSUhNMG9nS0VJQ0FnSUNEdjh2N2N3EAE,Ling Jin (changeless),5 stars,a year ago,"Food: 5
Service: 5
Atmosphere: 5"
ChdDSUhNMG9nS0VJQ0FnSUNEdi1QYjhBRRAB,Wonjun Lee,5 stars,a year ago,"Very good Food: 5 Service: 5 Atmosphere: 5

Food: 5
Service: 5
Atmosphere: 5"
